timestamp,action,price,stop_loss,take_profit,balance,position
2021-01-20 16:00:00,SELL,3.4803,,,990.67258210835,
2021-01-20 16:20:00,BUY,3.5716,3.39302,3.9287600000000005,891.7043911557258,27.70976339809166
2021-01-21 02:10:00,SELL,3.5697,,,990.5210180154914,
2021-01-22 06:35:00,BUY,3.1277,2.9713149999999997,3.4404700000000004,891.5679683157439,31.637640982110693
2021-01-22 16:55:00,TAKE-PROFIT,3.4593,,,1000.90261567371,
2021-01-23 02:20:00,BUY,3.3748,3.20606,3.7122800000000002,900.9124443679063,29.62847318531576
2021-01-23 15:50:00,SELL,3.4752,,,1003.7743495115021,
2021-01-23 16:30:00,BUY,3.52,3.344,3.8720000000000003,903.497291995303,28.48780043073837
2021-01-23 20:40:00,SELL,3.4678,,,1002.1884963346838,
2021-01-23 21:50:00,BUY,3.5308,3.35426,3.8838800000000004,902.0698655508489,28.355792110523087
2021-01-23 22:30:00,SELL,3.4811,,,1000.6805041188749,
2021-01-24 00:15:00,BUY,3.5113,3.3357349999999997,3.8624300000000003,900.7125217573993,28.470362077143967
2021-01-24 14:20:00,SELL,3.6321,,,1004.0163166556935,
2021-01-25 00:00:00,BUY,3.6481,3.4656949999999997,4.012910000000001,903.7150866217896,27.494101048190505
2021-01-25 03:05:00,SELL,3.585,,,1002.1828725272949,
2021-01-25 12:30:00,BUY,3.5916,3.41202,3.9507600000000003,902.064803561818,27.875617820881157
2021-01-25 13:25:00,SELL,3.4783,,,998.9276052667226,
2021-01-25 15:25:00,BUY,3.6986,3.51367,4.06846,899.134737500577,26.981254465512787
2021-01-26 06:40:00,SELL,3.7426,,,1000.0138004202425,
2021-01-26 09:00:00,BUY,3.8593,3.666335,4.24523,900.1124217582603,25.885880512523574
2021-01-26 14:50:00,SELL,3.7193,,,996.293499793099,
2021-01-26 17:30:00,BUY,3.9346,3.73787,4.328060000000001,896.7637791637685,25.296020085734405
2021-01-27 02:50:00,SELL,3.9165,,,995.7365699668815,
2021-01-27 20:50:00,BUY,3.7483,3.560885,4.123130000000001,896.26248662719,26.538452989272862
2021-01-28 00:00:00,SELL,3.672,,,993.6142368044234,
2021-01-28 04:00:00,BUY,3.7637,3.5755149999999998,4.140070000000001,894.3521745476615,26.373531965024284
2021-01-28 21:20:00,SELL,3.8298,,,995.2565219145919,
2021-01-29 01:25:00,BUY,3.8659,3.672605,4.25249,895.8303953753241,25.718752823215222
2021-01-29 01:40:00,SELL,3.8335,,,994.3246414841718,
2021-01-29 01:55:00,BUY,3.8487,3.656265,4.23357,894.991609799903,25.809502347355927
2021-01-29 03:45:00,SELL,3.8049,,,993.0959827058762,
2021-01-29 13:05:00,BUY,3.8129,3.622255,4.19419,893.8856940335592,26.019640869762394
2021-01-29 19:30:00,SELL,3.7342,,,990.9510744264901,
2021-01-29 23:10:00,BUY,3.7886,3.59917,4.16746,891.9550620912837,26.129972109804772
2021-01-30 06:10:00,SELL,3.7983,,,991.1052856828906,
2021-01-30 07:55:00,BUY,3.8328,3.64116,4.216080000000001,892.0938676431698,25.83265968475286
2021-01-30 21:40:00,TAKE-PROFIT,4.25,,,1001.7728824997092,
2021-02-01 10:55:00,BUY,4.342,4.124899999999999,4.7762,901.6957715379883,23.048620672897506
2021-02-01 15:50:00,SELL,4.2158,,,998.7669781957568,
2021-02-01 17:05:00,BUY,4.2878,4.07341,4.71658,898.9901570740006,23.269933560743528
2021-02-02 02:30:00,TAKE-PROFIT,4.7551,,,1009.5303672876175,
2021-02-03 07:50:00,BUY,5.1975,4.937625,5.71725,908.6782835955845,19.403960306307454
2021-02-03 08:10:00,SELL,5.1449,,,1008.4098875401257,
2021-02-03 11:05:00,BUY,5.212,4.9514,5.7332,907.6697397748671,19.328501106150917
2021-02-03 22:30:00,TAKE-PROFIT,5.772,,,1019.1222840511855,
2021-02-04 13:00:00,BUY,5.9122,5.61659,6.503420000000001,917.3119678744721,17.22037755433061
2021-02-04 15:30:00,SELL,5.7002,,,1015.3734044135323,
2021-02-04 18:55:00,BUY,5.8832,5.58904,6.471520000000001,913.9376013126204,17.241603736217005
2021-02-04 23:10:00,TAKE-PROFIT,6.499,,,1025.878730811613,
2021-02-06 19:45:00,BUY,6.0761,5.772295,6.6837100000000005,923.3934456035329,16.866951697319028
2021-02-07 02:25:00,SELL,5.898,,,1022.7752454332098,
2021-02-07 08:50:00,BUY,6.3378,6.02091,6.97158,920.5999984144321,16.121563794814865
2021-02-08 03:05:00,SELL,6.5299,,,1025.7669256387699,
2021-02-08 03:10:00,BUY,6.5703,6.241784999999999,7.22733,923.2928097674568,15.596565738446209
2021-02-08 06:10:00,TAKE-PROFIT,7.3465,,,1037.7583997947543,
2021-02-09 20:05:00,BUY,7.9214,7.52533,8.71354,934.0863356552583,13.087593624800661
2021-02-10 12:45:00,SELL,7.8179,,,1036.301516356388,
2021-02-10 19:35:00,BUY,8.2248,7.81356,9.04728,932.7749948723848,12.587117192394121
2021-02-10 23:55:00,TAKE-PROFIT,9.09,,,1047.0774732559685,
2021-02-12 02:10:00,BUY,9.1636,8.70542,10.079960000000002,942.4744336776972,11.415059537547608
2021-02-12 19:25:00,SELL,9.5018,,,1050.8295827788531,
2021-02-13 05:05:00,BUY,9.4714,8.997829999999999,10.41854,945.8517074592457,11.083670346475436
2021-02-13 07:50:00,SELL,9.1689,,,1047.3751474340047,
2021-02-14 02:25:00,BUY,9.1319,8.675305,10.04509,942.7423702053476,11.457941636314137
2021-02-14 05:50:00,STOP-LOSS,8.6725,,,1042.012000047441,
2021-02-14 16:45:00,BUY,8.8362,8.39439,9.71982,937.9150012427017,11.78074271799409
2021-02-15 00:00:00,SELL,8.7234,,,1040.5803641378252,
2021-02-15 10:30:00,BUY,8.3681,7.949694999999999,9.204910000000002,936.6263857604565,12.422650109029378
2021-02-15 18:25:00,TAKE-PROFIT,9.2111,,,1050.9382319073177,
2021-02-17 10:50:00,BUY,8.0403,7.638285,8.844330000000001,945.9495025397766,13.05781244077224
2021-02-18 12:40:00,SELL,8.4403,,,1056.0511450292827,
2021-02-18 14:30:00,BUY,8.7715,8.332925,9.64865,950.5516356408573,12.027533419418042
2021-02-19 02:05:00,SELL,8.5614,,,1053.421187733246,
2021-02-19 06:55:00,BUY,9.3211,8.855044999999999,10.253210000000001,948.1844110786947,11.290167110593307
2021-02-19 12:20:00,TAKE-PROFIT,10.3939,,,1065.4159301415596,
